iter	MAE
1515	0.1385275881
1516	0.1385029142
1517	0.1384840159
1518	0.1384702262
1519	0.1384463132
1520	0.1384357063
1521	0.1383965606
1522	0.1383735045
1523	0.1383565729
1524	0.1383387768
1525	0.1383204128
1526	0.1382727825
1527	0.1382572499
1528	0.1382470255
1529	0.1382352379
1530	0.1382194795
1531	0.1381918773
1532	0.138178744
1533	0.1381644774
1534	0.1381478145
1535	0.1381320034
1536	0.1381201468
1537	0.1380932479
1538	0.1380719045
1539	0.1380487812
1540	0.138032677
1541	0.1380177525
1542	0.1380022538
1543	0.1379893104
1544	0.1379790395
1545	0.1379623858
1546	0.137944568
1547	0.1379124317
1548	0.1378919209
1549	0.1378676487
1550	0.1378532598
1551	0.1378331216
1552	0.1378167384
1553	0.1378038192
1554	0.1377859942
1555	0.1377723565
1556	0.1377529086
1557	0.1377367634
1558	0.1377171297
1559	0.1376979383
1560	0.137683071
1561	0.1376234861
1562	0.1376006063
1563	0.1375557584
1564	0.1375331426
1565	0.1375073012
1566	0.1374840516
1567	0.1374708764
1568	0.1374204031
1569	0.1374016124
1570	0.1373671916
1571	0.1373443308
1572	0.1373129108
1573	0.137293954
1574	0.1372792438
1575	0.1372651007
1576	0.1372285791
1577	0.1372195432
1578	0.1371753381
1579	0.1371603304
1580	0.1371386381
1581	0.1371043942
1582	0.1370776095
1583	0.1370623263
1584	0.1370260809
1585	0.1369950587
1586	0.1369724989
1587	0.1369397276
1588	0.1369242361
1589	0.1369110809
1590	0.1368924409
1591	0.1368540143
1592	0.1368234639
1593	0.1368059098
1594	0.1367898496
1595	0.1367665558
1596	0.1367440254
1597	0.1367268191
1598	0.1367057965
1599	0.1366929921
1600	0.1366714988
1601	0.1366619058
1602	0.1366485761
1603	0.1366042113
1604	0.1365933423
1605	0.1365772923
1606	0.1365624606
1607	0.1365075192
1608	0.1364939656
1609	0.1364702525
1610	0.1364470189
1611	0.1364226007
1612	0.1363911536
1613	0.1363768835
1614	0.1363345942
1615	0.1362982314
1616	0.1362801606
1617	0.1362658083
1618	0.1362408429
1619	0.1362139818
1620	0.1361862176
1621	0.1361745243
1622	0.1361246807
1623	0.1360953695
1624	0.1360809374
1625	0.1360469282
1626	0.1360354372
1627	0.1360220246
1628	0.1360027564
1629	0.1359794516
1630	0.1359598134
1631	0.1359475126
1632	0.1359146245
1633	0.1359068927
1634	0.1358976521
1635	0.1358594459
1636	0.1358063115
1637	0.1357912718
1638	0.1357876705
1639	0.1357744245
1640	0.1357562559
1641	0.1357231637
1642	0.1356941363
1643	0.1356822123
1644	0.1356629591
1645	0.135642392
1646	0.1356246738
1647	0.1356056063
1648	0.1355927979
1649	0.1355700287
1650	0.13553266
1651	0.1355113827
1652	0.1354969658
1653	0.1354895951
1654	0.1354777812
1655	0.1354622097
1656	0.1354477141
1657	0.1354307075
1658	0.1354168713
1659	0.13540105
1660	0.1353849268
1661	0.1353714388
1662	0.1353416282
1663	0.1353212585
1664	0.1353065112
1665	0.1352888274
1666	0.1352733459
1667	0.135261254
1668	0.1352304902
1669	0.135210835
1670	0.1351970151
1671	0.1351893463
1672	0.1351691093
1673	0.1351397366
1674	0.1350903223
1675	0.1350730407
1676	0.1350592808
1677	0.1350441506
1678	0.135020161
1679	0.1350063312
1680	0.1349829866
1681	0.1349663898
1682	0.1349543641
1683	0.1349385821
1684	0.1349233665
1685	0.1348834606
1686	0.1348674674
1687	0.1348608276
1688	0.1348432854
1689	0.1347764534
1690	0.134746243
1691	0.1347309443
1692	0.1346977943
1693	0.1346714952
1694	0.1346409187
1695	0.1346087481
1696	0.1345961992
1697	0.134582688
1698	0.1345690499
1699	0.1345384938
1700	0.1345249154
1701	0.1344765656
1702	0.1344471058
1703	0.1344291155
1704	0.134401444
1705	0.1343862075
1706	0.1343739052
1707	0.134345088
1708	0.1343363031
1709	0.1343025407
1710	0.1342896046
1711	0.134277148
1712	0.1342691555
1713	0.1342405511
1714	0.1342133931
1715	0.1342008072
1716	0.1341870294
1717	0.1341744935
1718	0.1341553817
1719	0.1341394388
1720	0.1341242582
1721	0.1340832363
1722	0.1340713254
1723	0.13404683
1724	0.1340220862
1725	0.1340084071
1726	0.1339991321
1727	0.1339813325
1728	0.1339751461
1729	0.133959769
1730	0.1339401856
1731	0.1339281889
1732	0.1339101958
1733	0.1338961774
1734	0.1338597226
1735	0.1338317215
1736	0.133816273
1737	0.1338086334
1738	0.1337833515
1739	0.133759148
1740	0.1337404044
1741	0.1337278115
1742	0.133717726
1743	0.1336991079
1744	0.1336874279
1745	0.133665859
1746	0.1336456994
1747	0.133609075
1748	0.1335767538
1749	0.1335636321
1750	0.1335424697
1751	0.133531872
1752	0.1335174932
1753	0.1334872039
1754	0.1334603767
1755	0.1334503598
1756	0.1334330811
1757	0.1334228615
1758	0.1334149475
1759	0.1333980457
1760	0.1333867405
1761	0.1333750294
1762	0.1333463464
1763	0.1333021502
1764	0.1332791766
1765	0.1332388293
1766	0.1332197627
1767	0.1332052944
1768	0.1331919864
1769	0.1331735729
1770	0.1331629805
1771	0.1331461574
1772	0.1331166713
1773	0.1331026956
1774	0.1330460767
1775	0.1330129929
1776	0.1330002848
1777	0.1329906507
1778	0.1329699653
1779	0.1329579729
1780	0.1329326639
1781	0.1329086711
1782	0.1328947522
1783	0.1328848497
1784	0.132859881
1785	0.132847209
1786	0.1328300095
1787	0.1328031237
1788	0.1327772414
1789	0.1327519618
1790	0.1327231256
1791	0.1327165363
1792	0.1326970099
1793	0.1326746262
1794	0.1326211355
1795	0.1325803993
1796	0.1325574093
1797	0.1325409237
1798	0.1325323253
1799	0.1324756751
1800	0.1324633488
1801	0.1324500375
1802	0.1324316928
1803	0.132416318
1804	0.1324024263
1805	0.1323818308
1806	0.1323765688
1807	0.1323619657
1808	0.1323455165
1809	0.1323338435
1810	0.1323155178
1811	0.1322968837
1812	0.1322881908
1813	0.1322748259
1814	0.1322581548
1815	0.1322365835
1816	0.1322074252
1817	0.1321888621
1818	0.1321769485
1819	0.132162662
1820	0.1321469719
1821	0.1321338391
1822	0.1321173825
1823	0.1320995776
1824	0.1320919816
1825	0.1320819395
1826	0.1320654297
1827	0.1320512729
1828	0.1320343215
1829	0.1320000195
1830	0.131978693
1831	0.1319702484
1832	0.1319582652
1833	0.1319452893
1834	0.1319343968
1835	0.1318991408
1836	0.1318833714
1837	0.1318627805
1838	0.1318449801
1839	0.1318287386
1840	0.1317930347
1841	0.1317834941
1842	0.1317722373
1843	0.1317607602
1844	0.1317540923
1845	0.1317374235
1846	0.1317189852
1847	0.1316583761
1848	0.1316490036
1849	0.1316228143
1850	0.1316101074
1851	0.1315972977
1852	0.1315885888
1853	0.1315264271
1854	0.1315150092
1855	0.1314984566
1856	0.1314896832
1857	0.1314713552
1858	0.1314567152
1859	0.1314324602
1860	0.1314208949
1861	0.1314048729
1862	0.1313852826
1863	0.1313571338
1864	0.131348927
1865	0.1313278023
1866	0.1313084563
1867	0.1312895138
1868	0.1312808534
1869	0.1312479711
1870	0.1312337645
1871	0.1312257495
1872	0.1312116813
1873	0.1311923182
1874	0.1311628305
1875	0.1311505787
1876	0.131138911
1877	0.1311152158
1878	0.1310982979
1879	0.1310753322
1880	0.1310551941
1881	0.1310440857
1882	0.131024386
1883	0.1310035704
1884	0.1309845685
1885	0.1309604222
1886	0.1309238809
1887	0.1309089531
1888	0.1308924327
1889	0.1308771173
1890	0.1308540837
1891	0.1308406565
1892	0.130790659
1893	0.1307748315
1894	0.1307597132
1895	0.1307468809
1896	0.1307314874
1897	0.1306957263
1898	0.1306864502
1899	0.1306661978
1900	0.1306480172
1901	0.1306332777
1902	0.1306088652
1903	0.130601859
1904	0.1305535957
1905	0.1305275127
1906	0.1305103911
1907	0.13049817
1908	0.1304567635
1909	0.1304469162
1910	0.1304371505
1911	0.1304224288
1912	0.1303958259
1913	0.130371921
1914	0.1303507489
1915	0.1303400921
1916	0.1303280229
1917	0.1303172273
1918	0.1302951701
1919	0.1302753371
1920	0.1302544459
1921	0.1302089013
1922	0.1301874171
1923	0.1301772904
1924	0.1301581188
1925	0.1301363724
1926	0.1301021305
1927	0.1300732041
1928	0.1300651561
1929	0.1300551645
1930	0.1300307792
1931	0.1300266338
1932	0.1300085169
1933	0.1299412383
1934	0.1299179464
1935	0.1299015386
1936	0.1298824945
1937	0.1298279624
1938	0.1298123064
1939	0.1297904259
1940	0.1297640993
1941	0.1297489723
1942	0.1297311911
1943	0.1297036415
1944	0.1296860801
1945	0.1296676504
1946	0.1296549848
1947	0.1296445967
1948	0.1296221223
1949	0.1296101439
1950	0.1296000767
1951	0.1295833625
1952	0.1295722751
1953	0.129549454
1954	0.129525458
1955	0.1295086675
1956	0.1294831927
1957	0.1294667795
1958	0.1294538862
1959	0.1294311095
1960	0.1294108686
1961	0.1293842089
1962	0.1293568124
1963	0.1293448858
1964	0.1292993744
1965	0.1292687741
1966	0.1292532713
1967	0.1292225654
1968	0.1292086076
1969	0.129185613
1970	0.1291638393
1971	0.129142797
1972	0.1291289164
1973	0.1291111903
1974	0.1290882554
1975	0.1290675601
1976	0.129051912
1977	0.1290357729
1978	0.1290124888
1979	0.1289896969
1980	0.1289718563
1981	0.1289523833
1982	0.1289298124
1983	0.1289153488
1984	0.1288850504
1985	0.1288801439
1986	0.1288512195
1987	0.1288334678
1988	0.1288154178
1989	0.1287900365
1990	0.1287730292
1991	0.1287355226
1992	0.1287138002
1993	0.1287035307
1994	0.1286906357
1995	0.1286723014
1996	0.128665143
1997	0.1286466226
1998	0.1286297079
1999	0.1286231505
2000	0.1286004562
2001	0.1285891423
2002	0.1285680388
2003	0.1285523105
2004	0.128536952
2005	0.1285176639
2006	0.1285080663
2007	0.1284886094
2008	0.1284728271
2009	0.1284620229
2010	0.1284558922
2011	0.1284203959
2012	0.1284059129
2013	0.1284008171
2014	0.128376151
2015	0.1283469677
2016	0.1283360153
2017	0.1283204667
2018	0.1283154057
2019	0.1283062451
2020	0.1282878959
2021	0.1282553046
2022	0.1282184527
2023	0.1281973607
2024	0.1281792761
2025	0.1281229618
2026	0.1281093067
2027	0.1280967354
2028	0.128081165
2029	0.128054005
2030	0.1280082844
2031	0.1280003048
2032	0.1279829691
2033	0.1279305016
2034	0.1279191561
2035	0.1278929898
2036	0.1278713954
2037	0.127857867
2038	0.1278407042
2039	0.1278307177
2040	0.1277951322
2041	0.1277835707
2042	0.1277735008
2043	0.1277462995
2044	0.1277341626
2045	0.1277214034
2046	0.1277119115
2047	0.1276827416
2048	0.127673287
2049	0.1276492174
2050	0.1276311459
2051	0.1276201687
2052	0.1276026603
2053	0.1275953669
2054	0.1275746748
2055	0.1275653068
2056	0.1275554259
2057	0.1275466057
2058	0.1275357702
2059	0.1275161854
2060	0.1275091488
2061	0.1274945696
2062	0.1274862978
2063	0.127481387
2064	0.1274744059
2065	0.1274624768
2066	0.1274105587
2067	0.1273931655
2068	0.1273774499
2069	0.1273682701
2070	0.1273505229
2071	0.1273301066
2072	0.1273099917
2073	0.1272890515
2074	0.1272529566
2075	0.1272418675
2076	0.1272285945
2077	0.1272178516
2078	0.127210186
2079	0.1272029209
2080	0.1271886265
2081	0.1271742257
2082	0.1271583041
2083	0.1271418884
2084	0.1270582988
2085	0.1270168517
2086	0.1269931166
2087	0.1269749029
2088	0.1269658891
2089	0.1269578294
2090	0.1269471049
2091	0.1269228738
2092	0.1269064271
2093	0.1268800967
2094	0.1268711917
2095	0.1268561145
2096	0.1268464046
2097	0.1268294741
2098	0.1268064088
2099	0.1267712555
2100	0.126766262
2101	0.1267491953
2102	0.1267230074
2103	0.1267136996
2104	0.126704336
2105	0.1266864703
2106	0.1266779702
2107	0.1266592641
2108	0.126650238
2109	0.1266165159
2110	0.1266050273
2111	0.1265939349
2112	0.1265835908
2113	0.126566904
2114	0.1265364191
2115	0.1265117982
2116	0.1264985841
2117	0.1264635127
2118	0.1264510287
2119	0.1264367971
2120	0.1264228068
2121	0.126407054
2122	0.1263988963
2123	0.1263773664
2124	0.1263521103
2125	0.1263336902
2126	0.1263273074
2127	0.1263010253
2128	0.1262910954
2129	0.1262743448
2130	0.1262631775
2131	0.1262564976
2132	0.1262404225
2133	0.126217612
2134	0.1262069955
2135	0.1261922158
2136	0.1261880008
2137	0.1261320411
2138	0.1261197339
2139	0.1261114953
2140	0.1260943762
2141	0.1260815897
2142	0.1260760519
2143	0.1260648883
2144	0.1260575944
2145	0.1260497817
2146	0.1260437849
2147	0.1260287836
2148	0.1260205207
2149	0.1260051042
2150	0.1259990704
2151	0.1259714122
2152	0.1259594511
2153	0.1259495347
2154	0.1259247325
2155	0.1259102639
2156	0.1258899965
2157	0.1258750227
2158	0.1258558371
2159	0.1258525295
2160	0.1258351035
2161	0.1258289151
2162	0.1258212478
2163	0.1258119829
2164	0.1257997118
2165	0.1257834748
2166	0.1257745729
2167	0.1257643214
2168	0.1257396948
2169	0.1257160638
2170	0.1257084358
2171	0.125692337
2172	0.1256746466
2173	0.1256621115
2174	0.1256530896
2175	0.1256314372
2176	0.1256094721
2177	0.1256003255
2178	0.1255884259
2179	0.1255760228
2180	0.1255701115
2181	0.1255583354
2182	0.1255465881
2183	0.1255312646
2184	0.1255200562
2185	0.1255129617
2186	0.1254904275
2187	0.1254845977
2188	0.1254425005
2189	0.1254244014
2190	0.1254109601
2191	0.1253968502
2192	0.125386967
2193	0.1253817718
2194	0.1253648898
2195	0.1253567297
2196	0.1253258355
2197	0.1253110346
2198	0.1252946485
2199	0.1252843676
2200	0.1252746399
2201	0.1252587503
2202	0.1252479329
2203	0.1252344945
2204	0.1252256172
2205	0.1252136356
2206	0.1251925607
2207	0.125186908
2208	0.1251793023
2209	0.1251705772
2210	0.1251608824
2211	0.1251538382
2212	0.1251432874
2213	0.125136433
2214	0.1251225038
2215	0.1251093375
2216	0.125083176
2217	0.1250708755
2218	0.1250511646
2219	0.1250398401
2220	0.1250308386
2221	0.1250026053
2222	0.124976188
2223	0.1249591083
2224	0.1249286301
2225	0.1249209281
2226	0.1249164264
2227	0.1249015908
2228	0.1248943422
2229	0.1248876552
2230	0.1248706779
2231	0.1248496336
2232	0.1248402889
2233	0.1248103854
2234	0.1247955308
2235	0.1247619475
2236	0.1247485175
2237	0.1247405747
2238	0.1247057128
2239	0.1246830301
2240	0.1246366608
2241	0.1246285766
2242	0.1246116442
2243	0.1245775485
2244	0.1245559935
2245	0.1245487266
2246	0.1245191347
2247	0.1245026431
2248	0.1244927637
2249	0.1244789719
2250	0.1244664995
2251	0.1244535205
2252	0.1244338807
2253	0.1244016211
2254	0.1243874561
2255	0.1243839035
2256	0.1243596798
2257	0.1243494939
2258	0.1243250438
2259	0.1243165354
2260	0.1243061402
2261	0.1242980517
2262	0.1242879839
2263	0.1242759631
2264	0.1242627363
2265	0.124228952
2266	0.1242116015
2267	0.1241988904
2268	0.124182487
2269	0.1241727668
2270	0.1241470158
2271	0.1241363579
2272	0.1241257115
2273	0.1241066381
2274	0.1240886081
2275	0.1240784278
2276	0.1240432173
2277	0.1240225182
2278	0.1240151663
2279	0.1239890532
2280	0.1239695792
2281	0.1239567192
2282	0.1239079234
2283	0.1238887799
2284	0.1238770712
2285	0.1238609469
2286	0.1238451743
2287	0.1238337872
2288	0.1238216237
2289	0.1238129928
2290	0.1238042456
2291	0.1237714701
2292	0.1237595927
2293	0.123746007
2294	0.1237363746
2295	0.1237188121
2296	0.1237104794
2297	0.1236987428
2298	0.1236788791
2299	0.1236566973
2300	0.1236355459
2301	0.1236190013
2302	0.1236074292
2303	0.123579485
2304	0.1235531344
2305	0.1235181126
2306	0.1235009349
2307	0.1234857772
2308	0.123467223
2309	0.1234208547
2310	0.1233851285
2311	0.1233579688
2312	0.1233387391
2313	0.123332051
2314	0.1233044112
2315	0.1232838359
2316	0.123251939
2317	0.1232418162
2318	0.1232294939
2319	0.1232218925
2320	0.1232117877
2321	0.1232038718
2322	0.1231935305
2323	0.1231829512
2324	0.1231717377
2325	0.1231572747
2326	0.1231409542
2327	0.1231203522
2328	0.1230898211
2329	0.1230573731
2330	0.1230373559
2331	0.1230047028
2332	0.1229804424
2333	0.1229409314
2334	0.1229286503
2335	0.1229164194
2336	0.1229075854
2337	0.1228914606
2338	0.1228788553
2339	0.1228573911
2340	0.1228447431
2341	0.1228358426
2342	0.1228192002
2343	0.1228028312
2344	0.1227942037
2345	0.1227737878
2346	0.12276979
2347	0.1227414664
2348	0.1227269142
2349	0.12269918
2350	0.1226891663
2351	0.1226615559
2352	0.1226505985
2353	0.1226387841
2354	0.1226209142
2355	0.1225988498
2356	0.1225807324
2357	0.1225690328
2358	0.1225390979
2359	0.1225258899
2360	0.1225173621
2361	0.1224683658
2362	0.1224457845
2363	0.1224326014
2364	0.1223974103
2365	0.1223871826
2366	0.122377842
2367	0.122369125
2368	0.1223599864
2369	0.1223444528
2370	0.1223189368
2371	0.1223038293
2372	0.1222836445
2373	0.1222653723
2374	0.1222579262
2375	0.1222527869
2376	0.122228134
2377	0.1222073366
2378	0.1221878599
2379	0.122175866
2380	0.1221675992
2381	0.1221539891
2382	0.1221386142
2383	0.1221291634
2384	0.1221249079
2385	0.1221099493
2386	0.1221015072
2387	0.1220831996
2388	0.1220503194
2389	0.1220398456
2390	0.1220261863
2391	0.1219947241
2392	0.1219602462
2393	0.121948156
2394	0.1219342556
2395	0.1219155946
2396	0.1218953212
2397	0.1218685714
2398	0.1218556404
2399	0.1218273521
2400	0.1218057857
2401	0.1217857776
2402	0.1217759573
2403	0.1217692283
2404	0.1217661401
2405	0.1217376073
2406	0.1217258755
2407	0.1216868519
2408	0.1216773435
2409	0.1216563695
2410	0.1216407151
2411	0.1216187509
2412	0.1216018046
2413	0.1215885073
2414	0.1215627659
2415	0.1215496565
2416	0.1215349617
2417	0.1215160377
2418	0.1215055647
2419	0.1214920952
2420	0.1214824942
2421	0.1214637888
2422	0.1214410269
2423	0.1214044883
2424	0.1213920633
2425	0.1213672585
2426	0.1213548737
2427	0.1213354885
2428	0.1213225935
2429	0.121301715
2430	0.1212629209
2431	0.1212442421
2432	0.1212322842
2433	0.1212216559
2434	0.1212045601
2435	0.1211869069
2436	0.1211761058
2437	0.1211689737
2438	0.1211645557
2439	0.1211383169
2440	0.1211283332
2441	0.1211172585
2442	0.1211050064
2443	0.1210975191
2444	0.1210746305
2445	0.1210597282
2446	0.1210468277
2447	0.1210292672
2448	0.1210105713
2449	0.1209986393
2450	0.120992825
2451	0.1209737286
2452	0.1209665123
2453	0.1209537575
2454	0.1209356629
2455	0.1209250882
2456	0.1209166757
2457	0.1208906597
2458	0.1208824434
2459	0.1208675112
2460	0.1208586382
2461	0.120853277
2462	0.1208454798
2463	0.1208315998
2464	0.1208197486
2465	0.1208040135
2466	0.1207772279
2467	0.1207714505
2468	0.1207661306
2469	0.1207603364
2470	0.1207485435
2471	0.120740889
2472	0.120696849
2473	0.120677921
2474	0.1206560279
2475	0.1206329241
2476	0.120625806
2477	0.1206196361
2478	0.1205712724
2479	0.1205586778
2480	0.120544459
2481	0.1205255966
2482	0.1205136897
2483	0.1204841628
2484	0.1204732702
2485	0.12046573
2486	0.1204492775
2487	0.1204398196
2488	0.1204325398
2489	0.1204115519
2490	0.120392206
2491	0.1203855611
2492	0.1203644861
2493	0.1203574452
2494	0.1203405254
2495	0.1203275427
2496	0.1203152691
2497	0.1203059486
2498	0.1202806914
2499	0.1202627316
2500	0.1202376457
2501	0.1202300256
2502	0.1202196825
2503	0.1202125996
2504	0.1201888713
2505	0.1201788881
2506	0.1201677644
2507	0.1201500926
2508	0.1201272731
2509	0.120112703
2510	0.1201010409
2511	0.1200877638
2512	0.1200552028
2513	0.1200419443
2514	0.1200301923
2515	0.1200105744
2516	0.1200017972
2517	0.1199939376
2518	0.1199832051
2519	0.1199741096
2520	0.1199564877
2521	0.1199420901
2522	0.1199325337
2523	0.1199174709
2524	0.119909719
2525	0.1198983098
2526	0.1198740346
2527	0.1198349397
2528	0.1198131701
2529	0.1198048274
2530	0.119789793
2531	0.1197812826
2532	0.1197662403
2533	0.1197580619
2534	0.1197475874
2535	0.1197436435
2536	0.1197356496
2537	0.1197071206
2538	0.1196974595
2539	0.119687856
2540	0.1196745894
2541	0.1196593292
2542	0.1196477914
2543	0.1196075968
2544	0.1195901897
2545	0.1195761718
2546	0.1195676888
2547	0.1195618731
2548	0.1195398085
2549	0.1195368133
2550	0.1195104607
2551	0.1195032532
2552	0.1194901238
2553	0.1194846256
2554	0.1194737807
2555	0.1194611165
2556	0.1194508711
2557	0.1194328766
2558	0.1193801271
2559	0.1193635703
2560	0.1193388685
2561	0.1193193179
2562	0.1193057321
2563	0.1192752322
2564	0.1192431167
2565	0.1192258389
2566	0.119220081
2567	0.1192001057
2568	0.1191899236
2569	0.1191763244
2570	0.119162181
2571	0.1191578996
2572	0.1191406705
2573	0.1191313941
2574	0.1191195426
2575	0.1191034568
2576	0.1190999337
2577	0.1190960682
2578	0.1190815531
2579	0.1190717047
2580	0.1190678044
2581	0.1190536205
2582	0.119040102
2583	0.1190244241
2584	0.1190171609
2585	0.1190094346
2586	0.1190027012
2587	0.1189969131
2588	0.1189772754
2589	0.1189635638
2590	0.1189486306
2591	0.1189393938
2592	0.1189311092
2593	0.1189234712
2594	0.1189138222
2595	0.1189013344
2596	0.1188858111
2597	0.1188809576
2598	0.118874716
2599	0.1188645568
2600	0.118856656
2601	0.118853597
2602	0.1188470936
2603	0.118840272
2604	0.1188211277
2605	0.1188171092
2606	0.1188089227
2607	0.1187932578
2608	0.1187673653
2609	0.118756798
2610	0.1187240741
2611	0.1187135139
2612	0.1186848729
2613	0.1186713505
2614	0.1186454051
2615	0.1186303378
2616	0.1186256075
2617	0.1186087261
2618	0.1185846484
2619	0.1185614707
2620	0.1185480057
2621	0.118522919
2622	0.1185145689
2623	0.1184951121
2624	0.1184870923
2625	0.1184690703
2626	0.1184393726
2627	0.1184272176
2628	0.1183992145
2629	0.11838409
2630	0.1183692569
2631	0.1183573224
2632	0.1183488397
2633	0.1183116867
2634	0.1182938586
2635	0.1182825093
2636	0.1182295442
2637	0.1181950278
2638	0.1181840351
2639	0.1181779387
2640	0.1181641488
2641	0.1181493029
2642	0.1181299081
2643	0.1181241187
2644	0.1181100248
2645	0.1180948903
2646	0.1180794271
2647	0.1180713494
2648	0.1180614422
2649	0.1180282977
2650	0.1180068656
2651	0.1179609108
2652	0.1179432807
2653	0.1179360538
2654	0.1179249455
2655	0.1179134599
2656	0.117887312
2657	0.1178775718
2658	0.1178541978
2659	0.1178479663
2660	0.1178320546
2661	0.1178133842
2662	0.1177997144
2663	0.1177972907
2664	0.1177847566
2665	0.1177668181
2666	0.1177579928
2667	0.11773523
2668	0.117729117
2669	0.117699396
2670	0.1176948414
2671	0.1176841148
2672	0.117674091
2673	0.1176602002
2674	0.1176511482
2675	0.117644553
2676	0.1176370634
2677	0.1176336714
2678	0.1176031469
2679	0.1175958029
2680	0.1175849796
2681	0.1175735184
2682	0.1175658849
2683	0.1175563393
2684	0.1175496116
2685	0.1175436399
2686	0.1175314379
2687	0.1175203462
2688	0.1175045833
