iter	Passed	Remaining
703	49017	159865
704	49078	159764
705	49138	159666
706	49200	159570
707	49262	159476
708	49328	159394
709	49394	159313
710	49453	159209
711	49511	159103
712	49573	159010
713	49633	158912
714	49696	158819
715	49759	158729
716	49820	158633
717	49879	158531
718	49939	158429
719	50001	158338
720	50062	158241
721	50123	158145
722	50183	158046
723	50245	157954
724	50308	157863
725	50370	157770
726	50430	157674
727	50499	157603
728	50563	157516
729	50625	157423
730	50687	157332
731	50756	157260
732	50908	157449
733	51107	157778
734	51222	157848
735	51285	157757
736	51346	157663
737	51406	157563
738	51475	157490
739	51545	157422
740	51613	157348
741	51683	157279
742	51755	157218
743	51823	157141
744	51902	157101
745	51992	157093
746	52076	157066
747	52171	157073
748	52249	157026
749	52323	156971
750	52392	156897
751	52462	156828
752	52545	156799
753	52615	156730
754	52696	156692
755	52766	156623
756	52840	156566
757	52911	156501
758	52979	156425
759	53050	156359
760	53123	156299
761	53198	156244
762	53267	156171
763	53340	156111
764	53408	156036
765	53474	155955
766	53546	155893
767	53624	155845
768	53692	155771
769	53762	155702
770	53828	155620
771	53892	155534
772	53958	155454
773	54023	155370
774	54096	155309
775	54174	155264
776	54249	155208
777	54318	155134
778	54389	155068
779	54463	155011
780	54531	154937
781	54602	154871
782	54670	154794
783	54743	154735
784	54816	154672
785	54886	154604
786	54953	154525
787	55022	154454
788	55096	154397
789	55161	154312
790	55235	154255
791	55310	154200
792	55379	154127
793	55446	154047
794	55514	153973
795	55588	153916
796	55661	153855
797	55729	153781
798	55794	153697
799	55859	153613
800	55925	153534
801	56000	153477
802	56072	153414
803	56141	153341
804	56208	153263
805	56279	153196
806	56357	153149
807	56425	153076
808	56492	152997
809	56566	152940
810	56640	152879
811	56705	152798
812	56772	152721
813	56837	152637
814	56899	152545
815	56960	152454
816	57021	152360
817	57083	152269
818	57147	152183
819	57213	152104
820	57278	152020
821	57340	151930
822	57401	151839
823	57462	151746
824	57523	151653
825	57585	151562
826	57645	151467
827	57706	151375
828	57771	151291
829	57830	151196
830	57891	151103
831	57953	151013
832	58017	150928
833	58082	150847
834	58147	150765
835	58205	150666
836	58268	150579
837	58330	150489
838	58393	150402
839	58454	150310
840	58519	150231
841	58579	150136
842	58641	150047
843	58701	149953
844	58762	149862
845	58822	149767
846	58882	149673
847	58945	149589
848	59007	149500
849	59077	149431
850	59138	149340
851	59201	149254
852	59268	149178
853	59333	149097
854	59393	149005
855	59457	148921
856	59518	148830
857	59577	148735
858	59636	148640
859	59695	148545
860	59757	148455
861	59818	148366
862	59879	148277
863	59942	148191
864	60003	148101
865	60063	148008
866	60123	147916
867	60186	147830
868	60250	147748
869	60312	147662
