iter	MAPE	RMSE
1713	0.01252834319	0.1643253365
1714	0.01252658623	0.1643074334
1715	0.01252450203	0.1642855082
1716	0.01252113205	0.1642478811
1717	0.01251896141	0.1642227322
1718	0.01251577892	0.1641852395
1719	0.01251221559	0.1641452707
1720	0.01250994197	0.1641028251
1721	0.01250781439	0.1640814047
1722	0.01250590231	0.1640536014
1723	0.01250092134	0.1639978032
1724	0.01249825176	0.1639617567
1725	0.01249444257	0.163911273
1726	0.01249144085	0.1638732552
1727	0.01249028639	0.1638576282
1728	0.01248503855	0.163790048
1729	0.01248178116	0.1637591788
1730	0.01248112981	0.1637501157
1731	0.01247157176	0.1636393604
1732	0.01246944289	0.1636188619
1733	0.01246706731	0.1635894162
1734	0.0124651721	0.1635493742
1735	0.01246418248	0.1635341801
1736	0.01246087301	0.1634960175
1737	0.01245906209	0.1634616257
1738	0.01245582771	0.163413371
1739	0.01245483293	0.1633954466
1740	0.01245361642	0.1633827413
1741	0.01245043234	0.1633290299
1742	0.01244636152	0.1632915524
1743	0.01244402374	0.1632607074
1744	0.012441035	0.1632272173
1745	0.012440092	0.1632115818
1746	0.01243794314	0.1631892061
1747	0.01243645003	0.1631720873
1748	0.01243058516	0.1630963926
1749	0.01242910793	0.1630768096
1750	0.01242748963	0.1630508341
1751	0.01242615941	0.1630310731
1752	0.0124244118	0.1630010826
1753	0.01242325471	0.1629871893
1754	0.0124220386	0.1629706252
1755	0.01241868616	0.1629414095
1756	0.01241564476	0.1629015326
1757	0.01241468769	0.1628862717
1758	0.01241436416	0.1628756674
1759	0.01240854938	0.1627984759
1760	0.01240682652	0.1627758977
1761	0.01240537751	0.1627601924
1762	0.01240343338	0.1627295952
1763	0.01240170132	0.1627052882
1764	0.01239829525	0.1626769226
1765	0.0123972133	0.1626609993
1766	0.01239635976	0.1626497882
1767	0.01239443713	0.1626296601
1768	0.01239165832	0.1625982316
1769	0.01239028247	0.1625728466
1770	0.01238877537	0.1625602904
1771	0.01238334541	0.162497634
1772	0.01238024589	0.162456375
1773	0.01237806073	0.162419186
1774	0.01237192627	0.1623562083
1775	0.01236879091	0.162317247
1776	0.01236646013	0.16228395
1777	0.01236538236	0.16226607
1778	0.01236225275	0.1622139558
1779	0.01236107649	0.1621976681
1780	0.01235864256	0.1621593194
1781	0.0123559043	0.1621205748
1782	0.01235146737	0.1620740745
1783	0.01234889047	0.1620521892
1784	0.01234359131	0.1619944166
1785	0.01234180385	0.1619695288
1786	0.01233730862	0.1619204362
1787	0.01233540103	0.1618970954
1788	0.01233487744	0.1618847714
1789	0.01233270699	0.1618528053
1790	0.01232946459	0.1618188784
1791	0.01232762642	0.1617940378
1792	0.01232492436	0.1617579932
1793	0.01231994549	0.1617072284
1794	0.01231796959	0.1616769385
1795	0.01231444294	0.1616344515
1796	0.01231225736	0.1616044907
1797	0.01230839468	0.1615615576
1798	0.01230631315	0.1615221904
1799	0.01230539277	0.1615116897
1800	0.01230296868	0.1614858809
1801	0.01230129359	0.1614704048
1802	0.01229863863	0.1614354724
1803	0.01229465918	0.1613896911
1804	0.01229340318	0.1613669825
1805	0.01229128471	0.1613298801
1806	0.01228766271	0.1612895451
1807	0.01228515003	0.161254907
1808	0.01228347196	0.1612366794
1809	0.01228020951	0.1611960066
1810	0.01227478686	0.1611239144
1811	0.01227327998	0.1610984657
1812	0.01226969276	0.1610572335
1813	0.01226640199	0.1610197233
1814	0.01226431222	0.1609861135
1815	0.01226260833	0.1609647395
1816	0.01226053989	0.1609220025
1817	0.01225770795	0.1608888179
1818	0.01225571899	0.1608581391
1819	0.01225421056	0.1608375688
1820	0.01225070737	0.1607963818
1821	0.01224939002	0.1607740162
1822	0.01224662695	0.1607440954
1823	0.01224356637	0.1607012703
1824	0.01224179175	0.1606778514
1825	0.01223811577	0.1606317475
1826	0.0122288487	0.1605341757
1827	0.01222650758	0.1605050979
1828	0.01222193451	0.1604536562
1829	0.01222021018	0.1604223114
1830	0.01221756021	0.1603873654
1831	0.01221433707	0.1603451488
1832	0.01221158422	0.1602940026
1833	0.01220822774	0.1602478963
1834	0.0122053057	0.1602072238
1835	0.01220287405	0.1601706724
1836	0.01220038721	0.1601328402
1837	0.01219764652	0.1601002867
1838	0.01219511818	0.1600732374
1839	0.01219408943	0.1600643314
1840	0.01218860478	0.1600160199
1841	0.0121871985	0.1599934275
1842	0.01218417019	0.1599591336
1843	0.01218298447	0.1599369024
1844	0.01218194904	0.1599239503
1845	0.01218070306	0.1599067077
1846	0.01217919046	0.1598883718
1847	0.01217708804	0.1598683962
1848	0.01217469015	0.1598371406
1849	0.01217329751	0.1598207
1850	0.01217134654	0.1598026133
1851	0.0121685046	0.1597658752
1852	0.01216640809	0.1597383913
1853	0.01216389693	0.159710594
1854	0.01216266454	0.1596976989
1855	0.01216134695	0.1596740133
1856	0.01215835305	0.1596448383
1857	0.01215612183	0.1596136587
1858	0.01215462059	0.1596001536
1859	0.01215228158	0.1595638868
1860	0.01214980838	0.1595407552
1861	0.01214601006	0.1594880011
1862	0.01214278529	0.159452817
1863	0.01214141469	0.1594308141
1864	0.01213717056	0.1593376708
1865	0.01213505659	0.1593021947
1866	0.01213077421	0.1592463207
1867	0.01212938107	0.1592316677
1868	0.01212678453	0.1592019007
1869	0.01212481146	0.1591749071
1870	0.0121230814	0.1591409179
1871	0.01212254633	0.1591311502
1872	0.01211976767	0.1591046494
1873	0.01211813623	0.1590795852
1874	0.01211604334	0.1590497375
1875	0.01211229467	0.1590038219
1876	0.01210851775	0.1589579032
1877	0.01210722919	0.1589401481
1878	0.01210663959	0.158933493
1879	0.01210126606	0.1588611302
1880	0.01209861408	0.1588286037
1881	0.01209767891	0.1588189514
1882	0.01209485235	0.1587792696
1883	0.01209307404	0.15876301
1884	0.01209129809	0.1587351224
1885	0.01208963342	0.1587049955
1886	0.01208747391	0.1586749028
1887	0.01208611007	0.1586556325
1888	0.01208430678	0.158634349
1889	0.01208337164	0.158621884
1890	0.01208183467	0.1585956362
1891	0.0120801571	0.1585759498
1892	0.01207769522	0.1585448096
1893	0.01207590338	0.1585210082
1894	0.0120723594	0.1584705103
1895	0.01207140253	0.1584594744
1896	0.01206818641	0.1584211346
1897	0.012066385	0.1584021847
1898	0.01206312401	0.1583713964
1899	0.01206147985	0.158350658
1900	0.01205916018	0.1583173664
1901	0.01205669841	0.1582825658
1902	0.01205476702	0.158266706
1903	0.01205360413	0.1582556115
1904	0.01205210327	0.1582349336
1905	0.01204964082	0.1581978294
1906	0.01204673584	0.1581626676
1907	0.01204495233	0.1581368204
1908	0.01204279414	0.158109105
1909	0.01204130956	0.158089784
1910	0.01204012502	0.1580614336
1911	0.01203722174	0.1580208203
1912	0.01203641144	0.1580116048
1913	0.01203318306	0.1579673776
1914	0.01203119572	0.1579461552
1915	0.01202845641	0.1579223877
1916	0.01202524916	0.1578882282
1917	0.01202041449	0.1578165623
1918	0.0120180125	0.1577787187
1919	0.01201278661	0.1577172717
1920	0.01201163228	0.1576987667
1921	0.01200857897	0.1576658829
1922	0.01200624001	0.1576246576
1923	0.01200491249	0.1576036643
1924	0.01200309107	0.1575730475
1925	0.01199977651	0.1575374044
1926	0.01199667824	0.1574962648
1927	0.01199525613	0.1574798498
1928	0.01199319902	0.1574518892
1929	0.01199173017	0.1574369319
1930	0.01198981641	0.1574194965
1931	0.01198950131	0.1574138037
1932	0.01198855594	0.1574014294
1933	0.01198741005	0.1573780425
1934	0.01198440449	0.1573252105
1935	0.01198157472	0.1572834899
1936	0.01198015598	0.1572644887
1937	0.01197547844	0.1572102193
1938	0.01197229591	0.1571714697
1939	0.01196855739	0.1571291477
1940	0.0119659397	0.1570928443
1941	0.01196412033	0.1570677764
1942	0.01196155408	0.1570387139
1943	0.01195933125	0.1570092044
1944	0.01195682464	0.1569791778
1945	0.01195443932	0.1569399304
1946	0.01195279687	0.1569186719
1947	0.01195159551	0.1569074436
1948	0.01194828791	0.1568639081
1949	0.01194551716	0.156821902
1950	0.01194400482	0.1568017192
1951	0.01194205735	0.1567758955
1952	0.01193901754	0.1567388489
1953	0.01193773168	0.1567247762
1954	0.01193459502	0.1566898762
1955	0.0119333722	0.1566752975
1956	0.01193148914	0.1566589772
1957	0.01192855463	0.1566334812
1958	0.01192629017	0.1566047829
1959	0.01192469175	0.1565772829
1960	0.01192290372	0.1565529743
1961	0.01191915485	0.1565065613
1962	0.01191770545	0.1564829848
1963	0.01191530907	0.1564543293
1964	0.01191382077	0.1564316728
1965	0.0119119939	0.1564047966
1966	0.01190896765	0.1563700294
1967	0.01190728897	0.1563435324
1968	0.01190443948	0.1562982174
1969	0.01190406478	0.1562864888
1970	0.01190385441	0.1562814546
1971	0.011901368	0.156252423
1972	0.01190068698	0.1562462408
1973	0.01189737966	0.1561821011
1974	0.0118950118	0.1561567983
1975	0.01189279325	0.1561293165
1976	0.01189069567	0.1560949091
1977	0.01188913589	0.1560800738
1978	0.01188514169	0.1560260731
1979	0.011882809	0.1559925351
1980	0.01188233104	0.1559738396
1981	0.01188078068	0.1559517078
1982	0.01187778655	0.1559007447
1983	0.01187454858	0.155863795
1984	0.01187184266	0.1558340288
1985	0.01186957632	0.1557974627
1986	0.01186605515	0.1557646926
1987	0.01186436639	0.1557420253
1988	0.01186077977	0.1556995703
1989	0.01185984096	0.1556841738
1990	0.01185777854	0.1556561292
1991	0.01185575536	0.1556358533
1992	0.01185511579	0.155628155
1993	0.01185448477	0.1556123562
1994	0.01185196494	0.155580774
1995	0.01185018053	0.1555532801
1996	0.01184859573	0.1555281869
1997	0.01184584949	0.1554951366
1998	0.01184264732	0.1554565825
1999	0.01184096975	0.1554358532
2000	0.01183910111	0.1554182787
2001	0.01183604497	0.1553789773
2002	0.01183467275	0.1553639624
2003	0.01183346469	0.1553422016
2004	0.01183177955	0.1553094957
2005	0.01182863261	0.155254614
2006	0.01182727488	0.1552378639
2007	0.01182536712	0.1552048268
2008	0.01182366835	0.1551791578
2009	0.01182145129	0.155153868
2010	0.01181838033	0.1551192256
2011	0.01181613549	0.1550806046
2012	0.01181331832	0.1550535142
2013	0.01181107226	0.1550243354
2014	0.01180847862	0.1549847216
2015	0.01180743648	0.1549726147
2016	0.01180591746	0.1549568253
2017	0.01180326484	0.1549227146
2018	0.01180084556	0.1548910874
2019	0.01179825146	0.1548438114
2020	0.0117954659	0.1548104537
2021	0.0117926064	0.1547701436
2022	0.01179089662	0.1547398267
2023	0.01178958612	0.1547281818
2024	0.01178615844	0.1546868816
2025	0.01178548079	0.1546768493
2026	0.01178327425	0.1546403041
2027	0.01178159599	0.1546226111
2028	0.01177933475	0.1545930777
2029	0.01177618007	0.1545463291
2030	0.01177521966	0.1545334789
2031	0.01177406033	0.1545180115
2032	0.01177276485	0.1545028044
2033	0.01177017124	0.154461073
2034	0.01176897011	0.1544438817
2035	0.01176589422	0.1544054713
2036	0.0117630333	0.154360477
2037	0.01176202716	0.1543521255
2038	0.01176067773	0.1543259342
2039	0.01175670248	0.1542715895
2040	0.01175578787	0.1542588881
2041	0.01175354335	0.1542291997
2042	0.01175263947	0.1542191703
2043	0.01174940797	0.1541825151
2044	0.01174663549	0.1541373853
2045	0.01174453128	0.1541096865
2046	0.01174264383	0.1540849356
2047	0.01173918429	0.154041614
2048	0.01173521741	0.1539901549
2049	0.01173183641	0.1539374271
2050	0.01173023546	0.1539170355
2051	0.01172923663	0.1539032378
2052	0.0117256931	0.153855356
2053	0.01172516544	0.1538459463
2054	0.01172232192	0.1538047321
2055	0.01172099948	0.1537895041
2056	0.0117204056	0.1537812918
2057	0.01171922662	0.153762541
2058	0.01171740574	0.1537476686
2059	0.01171187275	0.1536720659
2060	0.01170778907	0.1536151705
2061	0.01170569802	0.1535964806
2062	0.01170376243	0.1535576038
2063	0.0117022887	0.153527195
2064	0.01170083286	0.1535069526
2065	0.0116987991	0.153481062
2066	0.0116959827	0.1534368174
2067	0.01169191625	0.1533869028
2068	0.01169012372	0.1533690523
2069	0.01168870813	0.1533442556
2070	0.01168660013	0.1533161047
2071	0.01168603335	0.1533033103
2072	0.01168250847	0.1532687702
2073	0.01167942707	0.1532312385
2074	0.01167829084	0.1532192933
2075	0.01167577588	0.1531921549
2076	0.01167464428	0.1531801311
2077	0.01167255161	0.1531563879
2078	0.01167098698	0.1531247857
2079	0.01167011572	0.1531086413
2080	0.0116688887	0.153092965
2081	0.01166609778	0.1530549149
2082	0.01166474622	0.1530328226
2083	0.01166389894	0.1530188843
2084	0.01166098168	0.1529956003
2085	0.01165782312	0.1529593498
2086	0.01165555447	0.1529280946
2087	0.01165167401	0.1528800675
2088	0.01164919128	0.1528485779
2089	0.01164728996	0.1528240613
2090	0.0116442962	0.1527888473
2091	0.0116423976	0.1527603358
2092	0.01164077803	0.1527393045
2093	0.01163732971	0.152693026
2094	0.01163561966	0.1526666249
2095	0.0116323291	0.1526216264
2096	0.01163035276	0.1525907038
2097	0.01162834147	0.1525504266
2098	0.01162640348	0.1525179473
2099	0.01162444454	0.1524862286
2100	0.01162114238	0.1524553252
2101	0.01161900739	0.1524339732
2102	0.01161631853	0.1524072259
2103	0.01161475226	0.1523919583
2104	0.01161456341	0.1523860503
2105	0.01161018032	0.1523210002
2106	0.01160891666	0.1522975386
2107	0.01160594256	0.1522591122
2108	0.01160243165	0.1522185836
2109	0.01160149486	0.1522103332
2110	0.01159928309	0.1521828245
2111	0.01159619638	0.1521478372
2112	0.01159454909	0.1521230124
2113	0.01159286504	0.15209782
2114	0.01159179369	0.1520812748
2115	0.01158875479	0.1520453359
2116	0.01158588473	0.1519765661
2117	0.01158150341	0.1519196144
2118	0.01157951018	0.1518996922
2119	0.01157621648	0.1518408795
2120	0.0115739776	0.1518143202
2121	0.01157228469	0.151793046
2122	0.01157190006	0.1517852045
2123	0.01156869705	0.1517411611
2124	0.0115663715	0.1517023302
2125	0.01156432682	0.1516717083
2126	0.01156129542	0.1516275076
2127	0.01155998219	0.1516080535
2128	0.01155723455	0.1515662112
2129	0.01155457177	0.1515311483
2130	0.01155260267	0.1514995192
2131	0.01155050467	0.1514749006
2132	0.01154915256	0.1514499565
2133	0.0115473077	0.151421027
2134	0.01154674945	0.1514141741
2135	0.01154531176	0.1513985455
2136	0.01154433077	0.1513848152
2137	0.01154238862	0.1513627635
2138	0.01154135218	0.1513487587
2139	0.01153806556	0.1513154332
2140	0.01153529924	0.1512789385
2141	0.01153506812	0.1512760177
2142	0.01153178394	0.1512318706
2143	0.01152921825	0.1511938998
2144	0.01152552681	0.1511555049
2145	0.01152450358	0.1511375425
2146	0.01152317354	0.1511173098
2147	0.01152162527	0.1510967652
2148	0.01151785057	0.151049156
2149	0.01151531592	0.1510155009
2150	0.01151149489	0.150972793
2151	0.01150949995	0.1509387326
2152	0.01150552593	0.1508985818
2153	0.01150094937	0.1508375837
2154	0.01149946808	0.1508177614
2155	0.01149608109	0.150772342
2156	0.0114937519	0.15074779
2157	0.01149291392	0.1507337881
2158	0.01149134699	0.1507157526
2159	0.01148887289	0.1506863514
2160	0.0114873485	0.1506624399
2161	0.01148529487	0.1506398704
2162	0.01147980322	0.1505702466
2163	0.01147792167	0.1505497935
2164	0.01147610285	0.150526808
2165	0.01147215021	0.1504791147
2166	0.01147094517	0.1504647075
2167	0.01146897073	0.1504331231
2168	0.01146751701	0.1504146775
2169	0.01146471284	0.1503709107
2170	0.01146342529	0.1503525785
2171	0.01146200548	0.1503374882
2172	0.01146072673	0.1503167161
2173	0.01145648747	0.1502658335
2174	0.01145502277	0.1502455536
2175	0.01145384994	0.1502324358
2176	0.01145194182	0.1502104597
2177	0.01144972626	0.1501742625
2178	0.01144766614	0.1501411763
2179	0.0114457295	0.1501184484
2180	0.01144218436	0.150077524
2181	0.01143966529	0.1500435332
2182	0.01143707316	0.1500164941
2183	0.0114346746	0.1499907044
2184	0.01142936364	0.14991041
2185	0.01142796568	0.1498941493
2186	0.01142708889	0.1498819253
2187	0.01142618227	0.1498715089
2188	0.01142362107	0.1498369077
2189	0.01141920332	0.1497844466
2190	0.01141586593	0.1497459049
2191	0.01141400486	0.1497261574
2192	0.01141230202	0.1497088734
2193	0.01141067453	0.1496898737
2194	0.01140882122	0.1496629893
2195	0.01140683667	0.1496432653
2196	0.01140350975	0.1495786494
2197	0.01140099913	0.1495470724
2198	0.01139922861	0.1495237675
2199	0.01139726823	0.1495035973
2200	0.01139369167	0.149461703
2201	0.01139195071	0.1494425833
2202	0.01139078857	0.1494216217
2203	0.01138871207	0.1493941732
2204	0.01138669089	0.1493564856
2205	0.0113837315	0.1493213775
2206	0.01138203667	0.1492991122
2207	0.01137999135	0.1492684074
2208	0.01137914985	0.149258207
2209	0.01137725166	0.1492359893
2210	0.0113745887	0.1492069977
2211	0.01137247594	0.1491829992
2212	0.01137130812	0.1491634222
2213	0.01136905216	0.1491378049
2214	0.011365598	0.1490856135
2215	0.01136463552	0.149073436
2216	0.01136374665	0.1490533106
2217	0.01136126851	0.1490167336
2218	0.01135970519	0.1489988658
2219	0.01135796615	0.1489767232
2220	0.01135605381	0.1489508511
2221	0.01135463803	0.1489365632
2222	0.01135130892	0.148898244
2223	0.01134843442	0.1488452431
2224	0.0113468913	0.1488238619
2225	0.01134634023	0.1488170136
2226	0.0113452341	0.148806559
2227	0.01134411123	0.1487952955
2228	0.01134268092	0.148775225
2229	0.01134055136	0.1487485737
2230	0.01133860554	0.1487240663
2231	0.01133531548	0.148684753
2232	0.01133355322	0.1486583516
2233	0.01133003707	0.1486143814
2234	0.01132970995	0.1486094173
2235	0.01132763936	0.1485795531
2236	0.01132549587	0.1485380439
2237	0.01132000503	0.1484776457
2238	0.0113189935	0.1484538314
2239	0.01131510406	0.1483997529
2240	0.01131350928	0.1483821455
2241	0.01131242698	0.1483676182
2242	0.01131142403	0.1483539475
2243	0.01130881999	0.1483163
2244	0.01130776822	0.1483031213
2245	0.01130564765	0.1482844435
2246	0.01130485754	0.1482715747
2247	0.01130262929	0.1482466648
2248	0.01130150154	0.1482329521
2249	0.01129978208	0.1482128611
2250	0.01129835815	0.1481955875
2251	0.01129793093	0.1481894108
2252	0.01129424904	0.1481445301
2253	0.01129132011	0.1481077164
2254	0.01128850455	0.1480802331
2255	0.01128591666	0.1480182913
2256	0.01128522978	0.1480039025
2257	0.01128332727	0.1479773376
2258	0.01127981363	0.1479286861
2259	0.01127919701	0.1479218864
2260	0.01127847237	0.1479107263
2261	0.0112767604	0.1478909576
2262	0.01127312203	0.1478458045
2263	0.01127031716	0.1478178271
2264	0.01126833712	0.1477957174
2265	0.01126649893	0.1477722564
2266	0.0112643029	0.1477469568
2267	0.01126322108	0.1477326283
2268	0.01126134624	0.147713625
2269	0.0112589982	0.1476844987
2270	0.01125758218	0.147656278
2271	0.01125514035	0.1476123964
2272	0.01125439485	0.1476040484
2273	0.01125335313	0.1475878726
2274	0.01125185899	0.1475640512
2275	0.01124879827	0.1475247211
2276	0.01124653326	0.1474950853
2277	0.0112431601	0.1474506615
2278	0.0112410584	0.1474168063
2279	0.01123962773	0.147395002
2280	0.01123747375	0.1473730949
2281	0.01123583201	0.147350938
2282	0.01123410991	0.1473305927
2283	0.01123344981	0.1473166052
2284	0.01123036825	0.1472719184
2285	0.01122956257	0.1472618397
2286	0.011225986	0.1472161987
2287	0.01122445565	0.147199029
2288	0.01122213553	0.1471718008
2289	0.01121917399	0.1471352648
2290	0.01121626842	0.1470925463
2291	0.0112136483	0.147064549
2292	0.01120997916	0.1470106452
2293	0.01120795644	0.1469862047
2294	0.01120704329	0.1469759258
2295	0.01120562904	0.1469601437
2296	0.01120291597	0.1469283178
2297	0.0112011227	0.1469080693
2298	0.01119957609	0.1468870441
2299	0.01119814644	0.1468712504
2300	0.01119703938	0.1468569619
2301	0.01119628952	0.1468486485
2302	0.011193815	0.1468240492
2303	0.01119285541	0.1468070432
2304	0.01119179289	0.1467877268
2305	0.01118936428	0.1467474486
2306	0.01118738696	0.1467170792
2307	0.01118455608	0.1466504585
2308	0.01118299268	0.1466332822
2309	0.01118187071	0.1466208013
2310	0.01118111447	0.1466069161
2311	0.01118007325	0.146597421
2312	0.01117909773	0.1465842735
2313	0.01117660267	0.1465544785
2314	0.01117450974	0.1465207156
2315	0.01117153364	0.146482043
2316	0.01116986884	0.1464604435
2317	0.0111672782	0.1464307301
2318	0.0111651377	0.1464034133
2319	0.01116331653	0.1463858838
2320	0.01116114571	0.1463615884
2321	0.01115811977	0.1463189298
2322	0.01115668922	0.1462990899
2323	0.01115444347	0.1462660481
2324	0.0111539557	0.1462610593
2325	0.01115233528	0.146236917
2326	0.01115121092	0.1462263974
2327	0.01114924878	0.146196713
2328	0.01114726428	0.1461658947
2329	0.01114286424	0.1461087972
2330	0.01114037925	0.1460586892
2331	0.01113858987	0.1460355585
2332	0.01113756995	0.146021854
2333	0.01113383239	0.1459793488
2334	0.01113248626	0.1459591948
2335	0.01113143892	0.1459451121
2336	0.01113061839	0.1459338902
2337	0.01112837952	0.1459070379
2338	0.01112610171	0.1458665853
2339	0.01112403702	0.1458336123
2340	0.01112115248	0.1457901401
2341	0.01111841861	0.1457629209
2342	0.01111526593	0.1457255544
2343	0.0111111692	0.1456763386
2344	0.01110963161	0.1456467787
2345	0.01110608012	0.14561468
2346	0.01110489981	0.1455864814
2347	0.01110100515	0.1455229511
2348	0.01109765837	0.1454661151
2349	0.01109562494	0.1454380449
2350	0.01109487277	0.145417557
2351	0.01109288745	0.1453957244
2352	0.01109120265	0.1453709295
2353	0.01108942481	0.1453489276
2354	0.01108661423	0.1453150709
2355	0.01108579672	0.1453054743
2356	0.0110848399	0.1452941948
2357	0.01108431839	0.1452889187
2358	0.01108159645	0.1452548979
2359	0.01108048224	0.1452366287
2360	0.01107813938	0.1452117779
2361	0.01107587096	0.1451832698
2362	0.01107220765	0.1451488934
2363	0.01106929412	0.1451118556
2364	0.01106660953	0.1450771775
2365	0.01106460074	0.1450430688
2366	0.01106329688	0.145028867
2367	0.0110602315	0.144993357
2368	0.01105919063	0.1449824383
2369	0.01105615226	0.1449369987
2370	0.01105419488	0.1449116683
2371	0.01105255009	0.1448840919
2372	0.0110498633	0.1448355155
2373	0.01104916122	0.1448282605
2374	0.01104386561	0.1447571578
2375	0.0110426661	0.1447375559
2376	0.01103989181	0.1447034668
2377	0.01103855445	0.1446775075
2378	0.01103712891	0.1446565754
2379	0.01103433797	0.144609982
2380	0.01103230092	0.1445861933
2381	0.0110308725	0.1445694544
2382	0.01102898932	0.1445359793
2383	0.01102465777	0.1444766666
2384	0.01102367465	0.1444649432
2385	0.01102093487	0.1444324351
2386	0.01101892726	0.144404874
2387	0.01101727584	0.1443834138
2388	0.01101470469	0.1443504993
2389	0.01101178447	0.1443051951
2390	0.01100955484	0.144266138
2391	0.0110082948	0.1442450144
2392	0.0110071076	0.1442191576
2393	0.01100438365	0.144176208
2394	0.0110020846	0.1441525877
2395	0.01100029751	0.1441240068
2396	0.01099639187	0.1440820533
2397	0.01099575117	0.1440735317
2398	0.01099285555	0.1440319953
2399	0.01099107857	0.1440106781
2400	0.01098907874	0.1439865509
2401	0.01098695263	0.1439617159
2402	0.01098468517	0.1439274957
2403	0.01098371414	0.1439195652
2404	0.01098168634	0.1438980598
2405	0.01097962359	0.1438608803
2406	0.01097622412	0.1438269858
2407	0.01097381722	0.1437882036
2408	0.01097132713	0.1437424846
2409	0.01096954604	0.1437201365
2410	0.01096785588	0.1437027621
2411	0.01096615684	0.1436839729
2412	0.01096521704	0.1436741403
2413	0.01096353567	0.1436564526
2414	0.01096169393	0.1436380544
2415	0.01095985655	0.1436158961
2416	0.01095965385	0.1436104971
2417	0.01095772878	0.1435891199
2418	0.01095656238	0.1435754046
2419	0.01095323824	0.143538852
2420	0.01095241619	0.1435292327
2421	0.01095178818	0.1435210225
2422	0.0109493635	0.1434897991
2423	0.0109485342	0.1434816543
2424	0.01094628252	0.143451698
2425	0.01094530018	0.1434405991
2426	0.01094398298	0.1434270387
2427	0.01094130099	0.1433891449
2428	0.01093536584	0.1433162965
2429	0.01093461016	0.143304075
2430	0.01093298833	0.1432849335
2431	0.01093096831	0.1432634334
2432	0.01092679045	0.1431965908
2433	0.01092329451	0.143165019
2434	0.01092268572	0.1431541011
2435	0.01092165813	0.1431307302
2436	0.01091792937	0.1430915093
2437	0.0109157879	0.1430639423
2438	0.01091408864	0.1430386673
2439	0.01091266264	0.1430218008
2440	0.01091183634	0.1430100116
2441	0.0109103162	0.1429929565
2442	0.0109085543	0.1429681473
2443	0.01090666601	0.1429456935
2444	0.01090562053	0.1429334127
2445	0.01090410563	0.1429155941
2446	0.01090228236	0.1428937238
2447	0.01090100953	0.1428810303
2448	0.01089959449	0.1428577178
2449	0.01089778765	0.1428391397
2450	0.01089675861	0.1428157605
2451	0.01089527052	0.1428009902
2452	0.01089413218	0.1427851515
2453	0.01089211392	0.1427647209
2454	0.01089035188	0.1427294741
2455	0.0108886039	0.142709604
2456	0.01088666541	0.142685851
2457	0.01088525126	0.1426702371
2458	0.01088471767	0.1426641788
2459	0.01088342343	0.1426455279
2460	0.01088127117	0.1426263639
2461	0.01088062097	0.1426174359
2462	0.01087813851	0.1425869207
2463	0.01087647361	0.1425602379
2464	0.01087473164	0.1425364244
2465	0.01087376809	0.1425242455
2466	0.01087119538	0.1424917562
2467	0.01086998287	0.1424727211
2468	0.0108678577	0.1424480335
2469	0.01086666827	0.1424263661
2470	0.01086553609	0.1423985724
2471	0.01086307311	0.1423551796
2472	0.01086211316	0.1423459162
2473	0.0108605666	0.1423266392
2474	0.01085948363	0.14231039
2475	0.0108568066	0.1422708431
2476	0.01085480828	0.1422391347
2477	0.01085357125	0.1422268109
2478	0.01085092049	0.142202741
2479	0.0108500998	0.1421960785
2480	0.01084771004	0.1421637327
2481	0.01084611393	0.1421468463
2482	0.01084491246	0.1421296104
2483	0.01084377495	0.142115528
2484	0.01084172424	0.1420931369
2485	0.01084037138	0.1420750886
2486	0.01083893717	0.142052266
2487	0.01083761264	0.1420353103
2488	0.01083287042	0.1419761394
2489	0.01083073286	0.1419436346
2490	0.01082918861	0.1419240277
2491	0.01082770563	0.1419063788
2492	0.0108254485	0.1418587815
2493	0.01082265393	0.1418231622
2494	0.01081996116	0.1417980149
2495	0.01081770355	0.1417670975
2496	0.01081601934	0.1417323929
2497	0.01081366504	0.1417040063
2498	0.01081303112	0.1416991933
2499	0.01081134274	0.141677635
2500	0.01081024295	0.1416624367
2501	0.0108093952	0.1416499808
2502	0.01080853262	0.141637006
2503	0.01080727779	0.1416157878
2504	0.01080593478	0.1415886334
2505	0.01080308284	0.1415434769
2506	0.01080040364	0.1415107434
2507	0.010797662	0.1414763529
2508	0.01079628876	0.1414512045
2509	0.01079495305	0.1414343837
2510	0.01079345093	0.1414204581
2511	0.0107901845	0.141376907
2512	0.01078783446	0.1413342159
2513	0.01078578827	0.1413087716
2514	0.01078396092	0.1412873583
2515	0.01078344504	0.1412791456
2516	0.0107811482	0.1412551426
2517	0.0107796385	0.1412395475
2518	0.01077625011	0.1412027757
2519	0.01077490739	0.1411914179
2520	0.01077273083	0.1411507679
2521	0.01077198789	0.1411347056
2522	0.01077020951	0.1411125734
2523	0.01076846953	0.1410925707
2524	0.01076673969	0.1410695757
2525	0.01076566035	0.1410577328
2526	0.01076177538	0.1410089437
2527	0.01075850586	0.1409726023
2528	0.01075623129	0.1409411837
2529	0.01075446797	0.1409207201
2530	0.01075263071	0.1408982873
2531	0.01075117412	0.1408813312
2532	0.01075020917	0.1408635062
2533	0.01074823365	0.1408419593
2534	0.010747572	0.1408340455
2535	0.01074459097	0.1407952917
2536	0.01074298871	0.1407808151
2537	0.01074140772	0.1407627575
2538	0.01073944802	0.1407413705
2539	0.01073829779	0.1407295021
2540	0.01073585446	0.1406946281
